APPLE_JUICE	BLUE_BOWL	BLUE_LEGO	BLUE_MUG	BLUE_SPOON	COOKIES	ORANGE_JUICE	ORANGE_KNIFE	RED_LGO	RED_MUG
44.8621256708223	47.6501445861559	44.3223880351688	45.5125374510628	48.1583563382188	47.1831780615937	44.8672825084498	45.7163931723886	38.7306449730248	32.4563722949435
40.4217705177042	45.7157833065419	45.2786162958247	44.8941046923116	44.9932579054194	45.5587313445571	42.5018268123793	41.6761037742672	36.2258744694557	35.1613180353737
43.0356108805662	51.1975559763981	48.6271421616818	49.090247441484	51.3754358250564	51.0792447830441	45.5606582725189	47.0249620168699	40.2978881325912	32.4058145655361
48.2092356238372	50.1806910937786	48.2647052460932	47.9295419118269	47.9498967424948	48.9485182300958	49.579458192801	47.1654524314715	41.105986626581	40.4455993738143
49.7282749096213	47.4996740031626	47.6975370126399	48.1161756051577	46.7305668321296	50.3568655530994	49.7747993728027	41.118332858703	38.4891552478548	42.6303220402375
46.4373402640459	49.2915255436872	46.9950299684638	45.6524721452893	46.8085916276438	47.5003380964519	49.3455190482743	46.9801324737882	42.661445949361	39.9696352414292
39.1124384318357	42.8323790944783	42.9776315423158	41.3988349141601	41.4114110799182	42.3326455005123	43.4131136685418	41.3170975996722	37.1285366113819	36.7933132546277
42.2567304835811	45.7673118385227	43.5358120856211	44.731286617887	43.4215534981305	43.8593649873223	46.8916732579617	42.8340497363992	36.4083235703644	39.7028343221332
44.0814166347933	46.4512542271327	47.1754409348056	45.0490834155303	43.7214103160773	44.9777688079715	44.6281556442986	40.2655463075409	40.6484749518323	39.6755875969751
44.4435310913994	48.009811843916	47.1912076901522	46.9095025174778	46.1840008713404	49.1264760840721	47.0820910410363	42.2953017025499	36.9431468017616	38.124737270574
41.0409820834011	45.1265240972316	43.4278806343885	40.4548048490723	43.6768319866641	42.4289743328704	40.3611552714462	39.0819317741755	36.2935040302603	31.2728910478995
40.4075105689265	46.7009601208548	44.1013130805921	41.8700238771155	46.752895953737	45.7934543264496	43.9386195166428	44.5613118121786	37.2882200787984	34.0253865522302
45.9699644667338	49.7046110455493	46.5221920002653	45.1028012501922	46.9054833671338	48.0534159420918	48.3321058973421	47.0436897294192	40.9501335765283	35.4633567277546
43.9723739406447	46.1515279033975	46.2994450306126	44.9184462349696	45.4320758903176	49.2223575181105	47.1343594537742	44.7343409770702	38.7141238293836	32.9534763985967
46.531549860517	46.6653239000635	44.1148353821725	45.6912794176804	46.9550011962162	49.3435137456425	48.6261170841865	46.1770107760567	39.9262184843934	36.254281264567
46.9724442579342	48.1870574860453	46.7102135107436	46.9625501507658	47.0154786104631	49.8636241298727	50.0239330275335	49.0973750146139	41.6702223309965	36.8074652050419
47.5680357597699	45.4247770368174	45.6957599227113	46.6310685993313	46.4217707032757	48.3605809944361	51.6241115831259	44.4119916629945	39.1908087141321	44.2030030800505
44.0601579767768	41.073972108797	39.7579570931414	40.7248501933249	40.7640574056144	43.5593901037592	47.5737482592203	41.4614119618776	35.727437099056	37.4982716160208
51.8801280256479	43.1549101283119	42.4150243155607	45.42422791551	47.1785353664306	51.0646465353882	51.6977497353975	46.1934283826085	43.2293492659039	40.1231727987341
46.7202828323625	45.5265788547683	43.0611436800522	44.3633324206673	43.2078769875655	46.4457378578401	48.6357162851461	43.9690259427913	38.1767272820804	41.1657595993185
