APPLE_JUICE	BLUE_BOWL	BLUE_LEGO	BLUE_MUG	BLUE_SPOON	COOKIES	ORANGE_JUICE	ORANGE_KNIFE	RED_LGO	RED_MUG
48.7676682723611	29.767259036238	32.7574698649448	39.9353821854569	30.5978641371476	39.6981835256392	50.6960131685321	40.5520119504419	43.6112288051037	45.0465721764057
47.3973658708063	29.3041831738782	32.1786660410932	38.0987678930662	30.221904543278	37.3968016552645	48.1061575991798	39.5101886712228	40.3372526961953	44.6658199476287
47.7636308442479	29.087432165761	31.802850237764	38.3120190060657	31.5618511059014	39.3828654834017	49.5798151944517	41.9900183416115	42.0236807945064	42.568215195535
47.7210999549945	27.9708156090865	30.157862557983	36.6165316984086	29.9962494273665	38.0180871130209	48.8274266352308	40.3747436115687	40.7767803585151	43.2184934749215
47.972364125124	28.2802627658013	32.033569865733	37.8137980932905	29.6573484224419	37.5323569446273	49.0429589134045	38.6826906495674	40.434479698104	43.0039032931982
47.607317133484	28.5523044936802	31.8914902701769	38.5457509704949	31.5677145772267	39.7528027289261	48.6409377077765	40.4279034510121	42.2569330555466	43.4090140701919
45.754742447374	27.2916253595477	29.9522166854233	35.668867827857	30.0836050240558	38.3982434791059	47.3627948162164	38.4118775383134	41.4261171647869	42.2480190319002
48.0168864011147	29.7539087880765	29.7118241908273	36.6709864090467	31.1910674386382	36.6238243745535	49.0636098756496	41.7877127106064	41.7519192851911	43.8474217701658
44.856532050991	30.4946666003486	32.1893406816809	36.0628538371811	29.2604421108966	36.7669310598742	46.082123819153	38.6797894404104	40.3168692694118	41.3551437043025
48.5969087345079	29.4946712709184	32.1835956186049	37.7646899817792	30.5904958620144	37.2514293537405	50.7003888042627	39.4996029606859	42.357375276147	45.6070079942325
46.8512072728222	29.5739731043282	32.2397759455556	37.11948399338	28.988558611974	37.3861715731055	48.9695531434198	40.084460506778	42.4071960685962	43.6279172997565
47.6415141657258	28.4909658168633	32.1013770750144	37.1250489410343	30.2624506688741	37.7778350010461	48.0959912180933	37.5992580307985	40.5196339443938	41.9596684431733
45.6495057362981	29.0611045092795	28.4355356624186	34.2553478890678	32.4582263833734	35.5189468606101	46.4285087722444	41.0001546822595	39.4996567920217	42.1262049475845
44.5423852880338	29.5992651434672	30.8762458609359	35.7870616769363	28.6625966551463	35.8160676391333	46.3399524590428	38.8146632644615	41.041815718526	41.4369414875039
46.0687484695447	32.5713334151745	33.3221803089679	35.1989117543973	30.5143668026879	35.185133093559	47.7561638295767	40.8341985553271	42.6050873267802	44.3901074209653
45.1792086883435	27.8645683408018	29.2934760499024	35.58560703616	29.7300686549662	35.1887815543012	45.341394757426	39.7806186681847	41.6106321933264	42.7823106457838
45.2564505240974	28.6582982636991	31.5086620319771	35.3563184874121	30.2600018028273	36.924840456759	46.1438923603284	40.6153303122767	41.611378375404	41.0418113257347
47.378245314329	28.6646097266868	32.0063868671602	36.3892816662153	31.6343086533476	37.3862082360043	47.2884396271914	40.0923632088666	41.627097462942	44.5955212833588
47.6660183738349	27.9915291297675	29.3885116026428	36.5215013943782	28.8242511575704	36.086627315001	48.5535418115374	38.6387201566077	40.0051859406137	42.5144042942346
44.7593599698482	28.0900862025834	30.1469331393332	33.8503675120415	27.6073144647567	34.5025912266025	46.3704878423048	37.1434037754091	39.184228836743	41.436855053062
