APPLE_JUICE	BLUE_BOWL	BLUE_LEGO	BLUE_MUG	BLUE_SPOON	COOKIES	ORANGE_JUICE	ORANGE_KNIFE	RED_LGO	RED_MUG
1559.53717286425	4082.83816366724	3956.9309212166	3446.0167565589	4010.52461175744	2350.25929158086	1367.24353512819	808.367391632923	568.711495458418	1134.358609251
1440.22713919581	3818.58241332902	3777.85495597072	2884.40374209681	3739.72364120025	2303.9034041145	1215.36579155325	765.766831756114	491.953803812293	682.534603877357
1511.17972088608	3988.52177703651	3880.97580989467	3334.55963349303	3910.36156581716	2280.26541026427	1384.58008037437	848.791385717591	489.564298791629	1043.41403550139
1606.85659087513	4018.99030578349	3869.86364579323	3618.71731994729	3965.64969915271	2344.74913157376	1534.11890550951	918.876490465834	531.820854045621	1328.73032925567
1460.15277398743	3776.89830195739	3685.4470448294	3192.40743967315	3722.3694913536	2215.65835675544	1336.4205208364	774.162077893399	473.68258226197	1062.57246550784
1421.76282273973	3685.10713857488	3598.05450541329	3188.89687970524	3658.69744645201	2195.96988205736	1355.42996557004	735.94012671671	486.482837526178	1071.00565385074
1372.60458116252	3694.96313941391	3558.64234362912	3318.65269576621	3666.46139742231	2131.8998041962	1489.93602017558	788.619055196672	566.374802958351	1336.49295252202
1373.62589627063	3632.57906291901	3516.43260220304	3252.06599207927	3613.94235952626	2072.561870238	1450.0572055848	781.966844648661	470.75143897696	1203.69338312803
1390.52625838197	3583.36930212089	3489.20422229416	2936.05510540002	3506.96070090396	2110.4154947621	1263.32329404921	771.5411784354	438.992210149694	939.7739902703
1373.28013354959	3726.49985264203	3718.74243225814	2747.23334040002	3690.62286307396	2289.1244620513	1207.53798266499	748.038346383984	427.696243067634	643.574166652887
1507.65677556277	3839.88939580046	3829.742852242	2972.73890615473	3815.75263697937	2380.69850928083	1222.03686257947	759.209020492663	429.461817386564	706.14520453595
1309.17624068236	3633.99687785922	3622.65365718308	2669.16460577328	3595.52435502878	2175.97818862489	1142.76875770084	721.404567462197	461.042211363344	626.904650820116
1441.42279411303	3773.89864947633	3708.93017984759	3169.17724807051	3692.44447651724	2196.57673142841	1251.66500622502	868.046072579809	555.3731687541	1039.38728910463
1402.85514019987	3642.43064916699	3542.87063215668	3060.26113638952	3570.39103023882	2145.42426329257	1277.26735572256	802.08022093901	522.649708866515	1053.60714613173
1418.84951698631	3759.02920243613	3642.45963031557	3235.74348724893	3691.32384789674	2174.00216088045	1349.52978568793	847.179068823043	493.485252850943	1139.99053584738
1338.77116835102	3610.68489671083	3454.86816016701	3306.23900305225	3561.74202781808	2017.49515007998	1444.98895042588	798.153036502938	516.173251303747	1333.69887765128
1357.50447376505	3663.91474085398	3573.20890101145	3269.80693641626	3639.69209340773	2106.91089835752	1368.43579823041	810.329970210623	537.522254788173	1190.53986659964
1465.59084994794	3855.98433882908	3759.58833337665	3280.0459495042	3820.71726536626	2281.70950281918	1373.45690053709	775.403958323606	473.403893256975	1055.01902970255
1353.44819908013	3491.93003381698	3482.71244619824	2674.31763609252	3473.22813621341	2196.94764566567	1148.44170116056	747.627478457871	487.062866792508	745.657832887247
1395.21092347375	3693.47937841885	3680.96327418344	2846.01705525753	3667.32574327697	2254.93462475068	1142.33216936233	696.194699437513	473.092443154895	731.789854164094
