APPLE_JUICE	BLUE_BOWL	BLUE_LEGO	BLUE_MUG	BLUE_SPOON	COOKIES	ORANGE_JUICE	ORANGE_KNIFE	RED_LGO	RED_MUG
1404.27189156391	700.327767533814	418.177136358823	1374.56921283867	660.191646950837	1137.60511606075	2154.38778935701	2770.56446068152	2755.86970737233	2585.62965798034
1414.48447312368	374.469449248194	277.120891624724	622.943337084799	375.235844266304	1159.17010862512	2181.70268840631	2906.98968214327	2823.17727452182	2203.12955984713
1414.71925880573	456.799153533693	279.0176674757	747.784001185832	394.879542000762	1203.62185749424	2154.1514333279	2965.98746407532	2917.1188309497	2338.05558167584
1323.02243865454	457.465823693377	295.041698532135	568.538741573776	389.216874635166	1040.71659706218	2091.1961424448	2884.37876731414	2824.99885601627	2169.73914818389
1286.83483022893	356.903857615892	267.761361442943	537.002833539305	353.159357520713	1032.38711360541	2071.8911473381	2788.27850192975	2712.89116114819	2079.58467703745
1448.50002481394	404.06960180164	334.835899694595	886.326990056376	350.863624221284	1298.20864028751	2289.49318222441	3159.07058079278	3049.77229859107	2399.46793274252
1425.59257420348	441.028425428676	397.124068663249	1059.06754123432	423.418258765827	1317.59002614168	2180.43196728312	2995.47792483942	2904.04839836057	2373.63911606383
1493.12826166033	361.669759511273	252.441621394029	688.781056819081	336.3455952076	1220.84012080644	2294.430116974	3037.871522197	2934.53900587414	2285.27715348069
1367.80351841737	420.456294987392	303.888193374674	883.637170205723	398.846087980164	1189.69678992521	2048.42113752101	2840.68507810379	2756.15732853293	2244.72170250743
1341.32645430915	734.198735867361	448.785589382392	1295.94041698659	668.109643038001	1114.97343599772	2037.68461405941	2721.00540908874	2702.73445442755	2501.20484782166
1347.58252595793	476.123805460555	282.381090623339	674.346165905152	393.022610641058	1093.76394261054	2082.41673589366	2886.43451739823	2838.94105115219	2234.12637183753
1310.36510512715	463.187131504691	269.077039450839	575.014392624427	401.635036758455	1043.64525454875	1992.57213385563	2765.94623955465	2733.25677580005	2136.27267634486
1326.06651367972	466.569525961911	272.957035694515	609.340395674173	425.895327771242	1045.81861161401	2030.2107054033	2816.23285687895	2761.08722638406	2162.19251031669
1516.66210644737	499.522362842779	422.477859566773	1214.69394354845	469.556923609444	1415.79164985162	2264.06664911171	3142.46063222093	3041.71009211218	2547.01825241202
1523.52400988185	475.395825161793	369.697747367548	1102.37583583368	459.292649808795	1332.14918596309	2233.95041710372	3034.77634235354	2942.5124236286	2470.27635380703
1392.69651561035	417.968035875155	321.896554796931	802.87531281007	399.49485799451	1169.58140909354	2129.31515542902	2946.87258767153	2827.19837307148	2244.89251576735
1524.33353630018	534.985301017338	374.219958681249	1176.22442167845	517.128797228001	1299.03192367756	2232.22984258077	3046.702628774	2991.64599689022	2535.32290292261
1375.11574177316	493.159853740696	288.818104802433	775.548962804132	405.354827259377	1134.61516584785	2093.42016353864	2930.67358145345	2881.50406396014	2289.80363983558
1410.4752905128	462.315280519508	282.840528306143	682.125242884799	392.978567370821	1166.15544638108	2226.87205233678	3084.196136769	3012.45326370643	2332.12876957451
1590.48220282664	493.127373739028	403.221008628395	1213.17857136958	487.689563785076	1384.33183817484	2312.91437416562	3153.04563798452	3065.00508475079	2594.52403412228
