APPLE_JUICE	BLUE_BOWL	BLUE_LEGO	BLUE_MUG	BLUE_SPOON	COOKIES	ORANGE_JUICE	ORANGE_KNIFE	RED_LGO	RED_MUG
1414.23096024615	418.971763935644	421.884628717092	988.205799631975	356.322716877591	1257.17179462834	2271.91085327297	3016.14802775078	2941.08891067788	2380.8470934291
1445.51913050008	396.354398359781	416.097347553363	862.477855304721	287.746669530501	1315.3142751051	2321.413206518	3143.55281020667	3059.36313169457	2340.59451784777
1466.9812672159	461.606375564823	505.224432391359	1046.53370354319	326.170168472107	1392.72399200048	2332.98932981225	3222.52826899195	3147.09317687037	2422.34106963707
1416.49218268441	412.283363930848	501.800177200783	997.293709527706	322.876612078254	1351.49191729677	2221.31070369548	3013.23585102907	2946.06155815111	2290.7495240049
1508.19090828419	466.037462113183	552.571767357661	1116.75422695938	409.213575617952	1532.93614377477	2330.90791513409	3186.90049928001	3079.15440321276	2422.0507293086
1556.61667458928	536.70986172717	624.19267750508	1251.25492081801	462.108871019891	1588.46859727603	2291.93067554853	3189.24098883341	3057.9818163276	2491.31210168856
1478.63628627732	370.784447635392	445.324181235916	923.127046091641	372.671400544239	1372.53874780317	2270.53047161256	3072.69572819063	2965.11656800216	2320.82808550652
1520.72658356167	399.895176289243	437.226110610789	1065.55371303192	379.618722662167	1386.46967297761	2337.14498070149	3131.47944136339	3053.39018792317	2457.44873547164
1382.97318227254	425.51170106078	431.622062458316	900.381408729766	369.635761397965	1156.48764194788	2192.12078858478	2910.384862095	2864.36852205107	2285.6730795752
1277.11323687108	460.045233622986	417.32484691955	908.383389731197	397.551061476531	1029.34296176468	2075.90750005795	2797.89840964557	2766.81507091268	2197.95420146127
1151.90482705404	429.225670746053	404.492357908049	752.908420022231	306.074237869854	945.880406545008	2005.70443511879	2807.54501914564	2760.13375734332	2034.26515210244
1207.2329710827	408.745255021829	384.066233610026	775.699349316081	293.943193329128	1009.27623387223	2051.71906591313	2872.78824370542	2786.80523833892	2112.93573576086
1233.63688953059	417.932348982672	366.297156875206	845.494385852704	347.442147204877	1081.4719844467	2033.42608905208	2881.98179977679	2764.70348155823	2151.02261896757
1315.94137105814	414.234279212974	372.926189462886	948.24642097908	325.875493536737	1158.65978380157	2142.7509152902	3000.66436460405	2904.21957328231	2289.43210027332
1186.16004316045	411.703973593671	373.072454537385	870.873274930233	324.731397562966	1044.56165958838	1947.06181268181	2773.95776783128	2690.15583989988	2104.85798744528
1328.68022322192	336.052515466766	364.433865722504	828.337553876195	310.947292725237	1127.06615720916	2185.97852340307	2982.38823385624	2900.68725386245	2239.3834914906
1437.15320862718	447.440459535479	472.505464035396	1089.97061930949	373.747874862097	1298.47725294025	2250.40164514485	3122.34859488776	3044.47775626314	2446.84031616185
1351.9648921132	400.643242899421	379.659576401613	881.176146538868	345.526631622039	1175.44745762622	2188.82709941894	2873.29967059591	2813.2755047853	2232.67263284612
1317.64429254215	362.482748586725	376.799415203167	670.83007432546	282.793681303493	1166.59526704156	2186.02428532389	2929.32597277064	2855.97868493813	2142.83118737072
1286.24312413986	441.680047467144	419.703819429949	716.525994736155	348.43960699819	1151.69713251805	2119.62636640434	2897.13055328581	2842.44349136075	2153.1753021127
