0.584455169886938	0.995003642573476	0.0193233016307198
0.000460931949351412	0.000434150361675606	0.000502281014937226
0.0168295631216569	0.998208276358769	0.023999531294665
0.968500266911006	0.900559039684976	0.48029966175815
0.278930385569917	0.850902319408577	0.4122252455821
0.00999467863530203	0.692621480089509	0.680308928813717
0.785345396219989	0.63840591554228	0.187403775410942
0.946648043948621	0.742725002130284	0.471766024667839
0.216428274587938	0.39361727628619	0.508843211494358
0.99121746810238	0.764401982876201	0.688622822435115
0.0482478960938083	0.757730838713673	0.41055242961597
0.165547065060455	0.628639703478515	0.29772726842781
0.979813037163291	0.938028157053577	0.546049067349083
0.320595953094075	0.68903591874151	0.45510271011598
0.820910196935706	0.417974088164704	0.431712747124945
0.96087620187339	0.904132195114141	0.379342442772347
