0.0231237250719727	0.987327173723338	0.0751928960585839
0.820056096031405	0.983262488097805	0.0282304226038219
0.00209928288367869	0.00199105246542818	0.00178305387940933
0.0541265411155353	0.455444307252222	0.584412301096689
0.547386580303149	0.198725633387703	0.508820728054513
0.638217797818402	0.982227784768702	0.0315144634451978
0.0381076972981027	0.627615975210022	0.809286168628142
0.0400265154905292	0.850270068566352	0.569860600742161
0.049849691075758	0.761024213985877	0.364991823750473
0.380934457030038	0.936623474006202	0.101901673541253
0.976851492807408	0.50474702227035	0.46390485964015
0.944809674266135	0.67050757611905	0.250954971749126
0.0680839007888909	0.661078230854349	0.541670536917258
0.368522178246429	0.511942007472737	0.224177089078476
0.91073100586199	0.240663324848433	0.398011196476327
0.0464168916936119	0.325617629039134	0.403405129094424
