APPLE_JUICE	BLUE_BOWL	BLUE_LEGO	BLUE_MUG	BLUE_SPOON	COOKIES	ORANGE_JUICE	ORANGE_KNIFE	RED_LGO	RED_MUG
6.82226570458228	1.68333950994161	2.1153677427009	4.35163834248563	2.10562915897756	5.11428991008028	10.0634597419444	10.4950136758678	10.327434029695	7.53114068136027
6.82325509223773	2.29431928817027	2.69361110040442	4.53933965288675	2.1476853507556	5.38761402928027	9.28962752894001	9.87690706909015	9.88265157768892	7.30858088707071
7.3079282813447	3.02028308970749	3.3553706904473	4.81844743272529	2.49797711376354	5.76862221559749	8.82670086108916	9.62641959404107	9.77887375627414	7.44427642387345
7.02728433437895	2.41793928448651	2.99744615963437	4.32632550809113	2.18161950642938	5.53795613024795	8.4670465237461	9.37652572623416	9.77480744126422	7.1751776402065
6.84297147467698	2.38008537286256	2.78903587662435	4.13483000017139	2.14669926039859	5.32773108725349	8.54778262083081	9.30809624232219	9.21516056811327	6.95385987934827
6.82513094801134	1.95817332527384	2.291168545892	3.99418116135725	1.80343487587119	5.43346020388378	9.36351838408104	9.93552588441427	9.84973841561434	7.33366743295572
6.98515231565836	2.24316942967923	2.4904429908493	3.67958320842505	1.85750826329865	5.23563342323739	8.72006253332579	9.59489777513295	9.8889829507775	7.19647947187546
7.11971672215112	2.74512456759633	3.02939254652727	4.85050402226085	2.33812212755607	5.37539564404125	8.71427941464005	9.81906665587144	9.79931063382851	7.60023272620185
6.87938521481383	1.78875190210684	2.1267286293521	4.08748790107406	1.90537047568705	5.16163000577212	9.74250680746107	10.4868163242725	10.338468075312	7.75875677560736
7.04010834925778	1.98607710030374	2.32946515298285	3.94775553110421	1.75383889281825	5.25367318110638	9.13473632970294	10.1877218689529	10.0843176522612	7.4506763830299
7.14558412408293	2.53493244263073	2.87374650921799	4.24581237996806	2.19612887255358	5.52183139015242	8.66653842436021	9.49677055048795	9.898223290522	7.29052562876314
6.9527911507245	2.81979583980976	2.97012218591126	3.95998753498677	2.22751270129833	5.28103008051831	8.03298828138038	8.97716914680128	9.26606204353923	7.10686324471437
6.83580050503025	2.5206349850997	2.83839136797253	4.78441313311813	2.2609562876579	5.41241890096963	8.57868488719261	9.85030909509282	9.66293318672971	7.63281782933229
6.53001315936683	2.23470109703353	2.36814587690251	3.88957623062369	1.7193426366689	5.31014150797761	8.905355602053	10.1192168136989	10.0439272516808	7.34556931452647
6.86745758736891	2.15502226283793	2.46361566471051	4.69023879043493	2.17881019493156	5.39806798452437	8.9263182186142	9.97275967358922	9.83680541623878	7.6918725239277
7.51214613007962	2.72789921539538	2.89205805416854	5.04030330952735	2.40221998363258	5.71175989407917	9.36539289299309	9.91140000736841	9.8152352205304	7.73617952736489
6.82505512759531	2.09187594069385	2.32703694449421	3.45756370450381	1.68814205338562	5.12646956382823	8.42563469927141	9.55939008769914	9.6499395368315	7.16884383042986
7.06904804574054	2.39595847346693	2.7996466871162	4.26870676341021	2.2281902861169	5.3368472672862	8.6243134198476	9.29353871081261	9.3018030149551	7.06888421199956
7.014339214485	2.56282567788512	2.82026426751862	4.19275095322372	2.02830133630858	5.5807274385077	8.71159301395318	9.60878357990843	9.88249000314027	7.24871345503687
6.94459091397379	2.34960074510615	2.4782074645345	3.78607980012868	2.01391660367547	5.42572645061332	8.92132321201659	9.85119082617061	9.86023789873933	7.45948984822402
