APPLE_JUICE	BLUE_BOWL	BLUE_LEGO	BLUE_MUG	BLUE_SPOON	COOKIES	ORANGE_JUICE	ORANGE_KNIFE	RED_LGO	RED_MUG
3324.88646662786	5338.46428862096	5309.11842453006	4407.0346916325	5135.14886283016	3978.48916298802	2385.57060839299	1618.25179932932	2437.3056378238	2547.09106684677
3154.87059866023	5051.30785776681	4932.12901389937	4227.62744359572	4841.43761059724	3742.02031355444	2389.43907147852	1458.29865004997	2097.47719086515	2333.97727475251
3241.05907512523	5334.85834123875	5004.92757171696	4672.35426584131	4973.64459469991	3875.87353331696	2608.85984433717	1739.40388690414	2653.02189018122	2793.85254540727
3330.02503181953	5384.6224291229	5203.16119801301	4692.03201889648	5148.10015786834	3892.2056740416	2554.71121726827	1615.82706767935	2757.61134441772	2761.19953305431
3263.91784073979	5150.21336142807	5063.59433209785	4441.0174233672	5119.80829464761	3830.23310523806	2411.69198003845	1804.88580963664	2654.54995969106	2612.82425562173
3179.80173927295	5070.17486917286	5066.30976610713	4204.94512421883	5017.21108643946	3773.62480012366	2377.75354006731	1924.6507704247	2734.18660490921	2467.73974008584
3353.13470154047	5401.66486935904	5308.68341813268	4650.36551189385	5109.25476075345	3758.43365911547	2762.3242077636	2204.43626817822	2736.58395393447	2938.23612376333
3433.30934934429	5279.91039785661	5359.79918872311	4516.91603619295	5173.74127448945	4225.9015869502	2497.09464706671	1555.8634819519	2483.74361437487	2527.8497583821
3381.8948200086	5458.5530109965	5440.31401498499	4548.70168946166	5366.74118446907	4269.69364877696	2367.18824271565	1412.90759661632	2283.70938994971	2391.48802637216
3315.03578438883	5267.1222068261	5229.45453478028	4503.72642498626	5202.95934868344	4141.20265911625	2410.69642179811	1423.54610024174	2265.81065534209	2363.89742098763
3463.57451971641	5461.92262883649	5328.82604466438	4659.05492142996	5246.41729905773	4037.73747167273	2502.04690054813	1393.6439187993	2519.17864726085	2519.92852386495
3363.66994145173	5329.40033923506	5246.90387840812	4504.56231943864	5183.69452431728	3879.41845909901	2498.67822417996	1602.42688301105	2628.98954166103	2467.38312559601
3194.94816290277	5193.42166256589	5018.05803707401	4790.9948042019	5043.67402470136	3517.14329775753	2733.60156227964	2320.59092289695	3083.03263535904	3225.76787600281
3243.42509671045	5108.03384807062	5012.65422185122	4258.99388624932	5143.47940679792	3876.49677972227	2428.73680607539	2083.11745353345	2999.73217149715	2752.7549343259
3548.37001151643	5333.54233697455	5254.0619750014	4213.09180385873	5269.20377784101	4090.49612411169	2532.4739396391	2056.86645976653	3288.85309162648	2780.85192189247
3239.97910905733	5314.05865710747	5004.25537349533	4619.40782187907	4925.52586488469	3544.32453452567	2723.84414697024	2150.81894350318	3011.15352113411	3019.08611261934
3260.76906111029	5094.65103390517	5027.05579488847	4204.52669014272	4919.18564628632	3764.04800223429	2286.4224155548	1663.02159820234	2559.10402909326	2508.26799115786
3131.43112793856	5130.64588155704	5070.24275777107	4128.68149124667	4989.200697285	3877.38298850854	2075.91538676905	1588.51972035297	2691.03760945961	2535.80855331548
3011.87775985655	4828.38236645266	4732.50201947722	3951.37500180956	4664.46710397343	3702.62382463555	2031.07558412654	1642.55398176884	2662.3016600976	2536.54762066689
2704.22013964393	4827.12631037567	4781.6067207933	3892.61858011383	4692.5286668964	3669.19210627754	1994.78059271271	1651.90847335349	2502.55561974477	2249.21626571944
